,name,perspective,count
15230,百斯特商务酒店,2,1
15231,保定引力健身,2,1
15232,北港电信,2,1
15233,病毒,2,1
15234,沧州颐和大饭店,2,1
15235,沧州中西医结合医院,2,1
15236,测试专用,2,1
15237,昌黎宾馆,2,1
15238,晨宇商务酒店,2,1
15239,城市之家清苑店,2,1
15240,橙果主题酒店,2,1
15241,翠微宾馆,2,1
15242,大疙瘩,2,1
15243,大华股份,2,1
15244,大沙坪天翼互联网手机卖场,2,1
15245,大学城电信营业厅,2,1
15246,电力培训中心,2,1
15247,电信食堂,2,1
15248,叮咚买菜,2,1
15249,鼎润,2,1
15250,东海,2,1
15251,东殷村宾馆,2,1
15252,董鑫百货商店,2,1
15253,嘟嘟嘟,2,1
15254,俄蒙商行,2,1
15255,非繁左岸,2,1
15256,非概念设计,2,1
15257,凤凰路电信营业厅,2,1
15258,福鑫旅店,2,1
15259,钢城便利驿站,2,1
15260,港口电信电视,2,1
15261,格林豪张家口高铁站店,2,1
15262,固安如家酒店,2,1
15263,馆陶县水利局,2,1
15264,国源朗怡,2,1
15265,汉庭连锁酒店,2,1
15266,好的社会秩序,2,1
15267,好运来婚礼主题酒店,2,1
15268,河北帮民物流,2,1
15269,河北宾馆元悦,2,1
15270,河北廊坊国际饭店,2,1
15271,河北闪付,2,1
15272,河北省石家庄二院,2,1
15273,河北天环831,2,1
15274,河北鑫海化工集团,2,1
15275,河北银行,2,1
15276,衡水市桃城区百合宾馆,2,1
15277,华润电厂,2,1
15278,华为悦盒,2,1
15279,焕燃减脂,2,1
15280,黄骅海事局,2,1
15281,黄骅完小,2,1
15282,惠泽园,2,1
15283,基地,2,1
15284,激动4,2,1
15285,吉米,2,1
15286,吉瑞酒店,2,1
15287,加油,2,1
15288,家家宾馆,2,1
15289,尖盾信安,2,1
15290,建军超市,2,1
15291,健二足足疗店,2,1
15292,金记凉皮,2,1
15293,金隅天坛,2,1
15294,锦程宾馆,2,1
15295,锦江,2,1
15296,京娘湖酒店,2,1
15297,经济开发区云港玖佳宾馆,2,1
15298,九江线材wooden,2,1
15299,就会很快不抗拒,2,1
15300,就是弄,2,1
15301,锯木头,2,1
15302,君仁儿童医院,2,1
15303,骏怡连锁酒店,2,1
15304,康业,2,1
15305,涞源白石山,2,1
15306,兰桂坊宾馆,2,1
15307,蓝之领大酒店,2,1
15308,郎华,2,1
15309,老刘干果店,2,1
15310,乐钢商务酒店,2,1
15311,乐家连锁酒店,2,1
15312,乐亭县,2,1
15313,磊阳,2,1
15314,李彬彬,2,1
15315,梁霄赟测试911,2,1
15316,临西县盛世商务酒店有限公司,2,1
15317,榴莲酒店,2,1
15318,隆达园林公寓,2,1
15319,鹿泉,2,1
15320,路南晓光通讯器材商店,2,1
15321,美的工业园宿舍,2,1
15322,蒙商丽骏国际酒店,2,1
15323,勐仑支局营业厅,2,1
15324,米123456789,2,1
15325,妙相莲养生美容会馆,2,1
15326,明,2,1
15327,明累了,2,1
15328,木立武都路东口专营店,2,1
15329,南国酒店,2,1
15330,南海渔家,2,1
15331,你成哥,2,1
15332,农业路自营厅,2,1
15333,泊寓225,2,1
15334,七天酒店火车站建工学院店,2,1
15335,启腾环保设备,2,1
15336,千村宾馆,2,1
15337,迁安,2,1
15338,前进机械厂,2,1
15339,秦皇岛市第二人民医院,2,1
15340,青岛市南区延安三路旗舰营业厅,2,1
15341,青海宋家酿皮,2,1
15342,青年酒店,2,1
15343,清河湾,2,1
15344,清水湾807,2,1
15345,人才家园二期204,2,1
15346,如归宾馆,2,1
15347,如家快捷酒店,2,1
15348,睿伯云酒店,2,1
15349,三石,2,1
15350,三只熊,2,1
15351,商户c5,2,1
15352,尚佳宾馆,2,1
15353,神华码头,2,1
15354,圣仑大厦,2,1
15355,胜利南街416号塔谈国际商贸城4号写字楼2023,2,1
15356,石家庄工程职业学院新三男生宿舍521,2,1
15357,时代海岸公寓酒店,2,1
15358,实验中学8,2,1
15359,拾年怀旧主题酒店,2,1
15360,世纪城,2,1
15361,世纪城四号公寓2505,2,1
15362,世纪华通,2,1
15363,四川副食调料大全,2,1
15364,四院,2,1
15365,苏鲁滩,2,1
15366,宿舍2232,2,1
15367,隋玉英保健按摩,2,1
15368,台球厅555号,2,1
15369,唐山电力培训中心2号楼,2,1
15370,唐山世园投资管理有限公司,2,1
15371,唐山市力强酒店服务有限公司,2,1
15372,天翼飞,2,1
15373,天翼商城武都路店,2,1
15374,王国庆,2,1
15375,王鹤馨测试,2,1
15376,王者归来,2,1
15377,王志霞,2,1
15378,伟业老婆的路上了哦,2,1
15379,未来像素,2,1
15380,蔚县,2,1
15381,沃尔沃员工,2,1
15382,无主宿舍,2,1
15383,吴桥中西医结合医院医院,2,1
15384,五中营业厅,2,1
15385,武邑县供水公司,2,1
15386,西固天翼互联网手机卖场,2,1
15387,西站天翼互联网手机卖场,2,1
15388,嘻嘻嘻嘻嘻嘻,2,1
15389,香芋,2,1
15390,项目支撑统一处理,2,1
15391,小宇最帅,2,1
15392,鑫海,2,1
15393,邢台电信桥东分公司,2,1
15394,邢台电信桥西分公司,2,1
15395,邢台学院,2,1
15396,学府考研,2,1
15397,学府名苑,2,1
15398,艳丽调料,2,1
15399,杨亚军,2,1
15400,一号楼203,2,1
15401,医大二院,2,1
15402,依恩荣咖啡,2,1
15403,易佰酒店二部,2,1
15404,易居连锁酒店,2,1
15405,驿家365213,2,1
15406,驿家365合作路店,2,1
15407,映美科技总裁办,2,1
15408,优客家,2,1
15409,盂县人民医院,2,1
15410,榆中天翼互联网手机卖场,2,1
15411,玉庭快捷大酒店,2,1
15412,员工食堂,2,1
15413,原来宾馆,2,1
15414,悦都汇购物公园,2,1
15415,悦家酒店,2,1
15416,运动宝贝,2,1
15417,砸哈哈啊哈哈哈家,2,1
15418,张家口国脉通信,2,1
15419,智尚优品酒店,2,1
15420,中国电信111,2,1
15421,中国人民,2,1
15422,中国人民解放军32140部队,2,1
15423,中国移动迁西宽带,2,1
15424,中铁宿舍楼1223211,2,1
15425,中铁宿舍楼313,2,1
15426,中央广场天翼互联网手机卖场,2,1
15427,中医院001,2,1
15428,周凤龙,2,1
15429,足春堂足浴,2,1
15430,合计,2,4799
15431,密苑（张家口）旅游胜地有限公司密苑太子酒店分公司,33,426
15432,廊坊国际饭店有限公司,33,368
15433,张家口国际大酒店,33,232
15434,林海商务酒店,33,215
15435,安审廊坊国际饭店有限公司,33,192
15436,安审张家口四海暇旅商务酒店有限公司,33,163
15437,蓝鲸大厦,33,112
15438,衡水锦尚宾馆有限公司,33,105
15439,天元名品,33,102
15440,新天地酒店,33,101
15441,海友连锁酒店,33,98
15442,格林豪泰酒店学院路店,33,97
15443,金盛万豪,33,97
15444,张家口泰合酒店管理有限责任公司,33,93
15445,红旗楼驿家365宾馆,33,91
15446,怀来矿建物业服务有限公司,33,84
15447,安审张家口市桥东区鱼儿山健足会馆,33,78
15448,正通快捷宾馆,33,75
15449,博奥酒店,33,71
15450,怀来悦庭酒店管理有限公司,33,67
15451,健二足足疗馆,33,66
15452,百斯特商务公寓酒店,33,65
15453,怀来皓轩酒店有限公司,33,64
15454,安审张家口百尚酒店有限公司,33,58
15455,唐山足球酒店,33,56
15456,安审张家口市好时尚快捷宾馆,33,55
15457,保定仁润脑血管病医院,33,55
15458,安审怀安县缘梦圆宾馆有限公司,33,52
15459,佳亿商务酒店,33,52
15460,故城驿家365,33,51
15461,安审中元路泰建设工程有限公司,33,50
15462,奥凯假日酒店,33,50
15463,安审经济开发区沙滩红楼饭店,33,48
15464,怀来县聚缘快捷酒店,33,47
15465,安审明湖冰雪主题酒店,33,46
15466,安审张家口市冠榕商务酒店有限责任公司,33,44
15467,汉庭承德避暑山庄酒店,33,44
15468,全季张家口火车站酒店,33,40
15469,安审经济开发区海纳商务宾馆,33,39
15470,顺和宾馆,33,37
15471,安审张家口奈斯酒店管理有限公司,33,34
15472,同泰宾馆,33,34
15473,绅度国际养生会所,33,32
15474,安审宣化区龙驿宾馆,33,31
15475,张家口铁路园丰园商贸公司,33,31
15476,安审怀安县柴沟堡镇文明宾馆,33,29
15477,武安市青少年宫,33,29
15478,金科花卉宾馆,33,26
15479,胜光酒店,33,26
15480,博然商务宾馆,33,25
15481,康保县康远假日快捷酒店,33,24
15482,唐山宴文旅酒店,33,24
15483,强健足浴阁,33,23
15484,橙子快捷宾馆,33,22
15485,嘉宁商务主题宾馆,33,22
15486,尚客思宾馆,33,19
15487,馨悦快捷宾馆,33,19
15488,安康医院,33,17
15489,安审经济开发区荷塘月色宾馆,33,17
15490,河北大夏天,33,16
15491,安审张家口市桥东区中徽旅馆,33,14
15492,五洲皇冠酒店,33,14
15493,京汉雅阁酒店,33,13
15494,竹雅快捷酒店,33,13
15495,保定华仁皮肤病医院,33,11
15496,海小姐3,33,8
15497,开滦宾馆,33,8
15498,安审张家口好望角酒店管理有限公司经开区二部,33,7
15499,华誉酒店,33,7
15500,河北电信省公司,33,4
15501,美的1738宿舍,33,4
15502,青园南展厅,33,4
15503,唐山南湖足球酒店有限公司,33,4
15504,百悦酒店管理固安有限公司,33,3
15505,电信公司5楼515,33,3
15506,丰南小赵开锁,33,3
15507,荣园文化主题商务酒店,33,3
15508,丰润宾馆,33,2
15509,剑南快捷宾馆,33,2
15510,京顺宾馆,33,2
15511,廊坊电信安次区分公司,33,2
15512,玛沁县盛大手机卖场专卖店,33,2
15513,欧韵宾馆,33,2
15514,人生富足,33,2
15515,唐县电商服务中心,33,2
15516,钻石南路尚客思宾馆,33,2
15517,1520,33,1
15518,2208,33,1
15519,5368,33,1
15520,6688,33,1
15521,8409,33,1
15522,15225,33,1
15523,22333,33,1
15524,23423,33,1
15525,63435,33,1
15526,125869,33,1
15527,4588722,33,1
15528,8858885,33,1
15529,64646999,33,1
15530,66666666,33,1
15531,147258369,33,1
15532,468834676,33,1
15533,1246996367,33,1
15534,1472583690,33,1
15535,15765003936,33,1
15536,81376517617,33,1
15537,---,33,1
15538,........,33,1
15539,@@@!!!,33,1
15540,@17733061562,33,1
15541,11-1110，,33,1
15542,11号宿舍305,33,1
15543,12-2-501,33,1
15544,1234basonwio,33,1
15545,123给您看,33,1
15546,12旅途,33,1
15547,1718专用WIFI,33,1
15548,21楼,33,1
15549,2层210室,33,1
15550,304hg,33,1
15551,4648544FAEC20,33,1
15552,8-644,33,1
15553,abcdef.,33,1
15554,abcjbx,33,1
15555,bfh,33,1
15556,ceshi,33,1
15557,chinaNet-2dXr,33,1
15558,ChinaNet-305,33,1
15559,ChinaNet-519,33,1
15560,enemy,33,1
15561,fjfhvhy,33,1
15562,Fu1234,33,1
15563,GPON宽带融合终端,33,1
15564,hbsx,33,1
15565,hdjeb,33,1
15566,hype移民,33,1
15567,ip156214254503,33,1
15568,jdjjdjdk,33,1
15569,OYO石家庄北站,33,1
15570,Xlb,33,1
15571,Yg302,33,1
15572,z9中公,33,1
15573,zzzz,33,1
15574,阿尔卡迪亚滨海度假酒店,33,1
15575,阿狸智能酒店,33,1
15576,阿狸智能快捷酒店,33,1
15577,阿里巴巴拉卡拉,33,1
15578,阿森小店,33,1
15579,啊啊刚回家看见,33,1
15580,艾力卡木,33,1
15581,爱WI-FI,33,1
15582,爱猫,33,1
15583,爱翼家乐凯北大街专营店,33,1
15584,安次区医院,33,1
15585,安审邯郸市阿狸智能酒店,33,1
15586,安审天诚五金机电,33,1
15587,白沟测试,33,1
15588,白石山舍,33,1
15589,百斯特商务酒店,33,1
15590,保定引力健身,33,1
15591,北港电信,33,1
15592,病毒,33,1
15593,沧州颐和大饭店,33,1
15594,沧州中西医结合医院,33,1
15595,测试专用,33,1
15596,昌黎宾馆,33,1
15597,晨宇商务酒店,33,1
15598,城市之家清苑店,33,1
15599,橙果主题酒店,33,1
15600,翠微宾馆,33,1
15601,大疙瘩,33,1
15602,大华股份,33,1
15603,大沙坪天翼互联网手机卖场,33,1
15604,大学城电信营业厅,33,1
15605,电力培训中心,33,1
15606,电信食堂,33,1
15607,叮咚买菜,33,1
15608,鼎润,33,1
15609,东海,33,1
15610,东殷村宾馆,33,1
15611,董鑫百货商店,33,1
15612,嘟嘟嘟,33,1
15613,俄蒙商行,33,1
15614,非繁左岸,33,1
15615,非概念设计,33,1
15616,凤凰路电信营业厅,33,1
15617,福鑫旅店,33,1
15618,钢城便利驿站,33,1
15619,港口电信电视,33,1
15620,格林豪张家口高铁站店,33,1
15621,固安如家酒店,33,1
15622,馆陶县水利局,33,1
15623,国源朗怡,33,1
15624,汉庭连锁酒店,33,1
15625,好的社会秩序,33,1
15626,好运来婚礼主题酒店,33,1
15627,河北帮民物流,33,1
15628,河北宾馆元悦,33,1
15629,河北廊坊国际饭店,33,1
15630,河北闪付,33,1
15631,河北省石家庄二院,33,1
15632,河北天环831,33,1
15633,河北鑫海化工集团,33,1
15634,河北银行,33,1
15635,衡水市桃城区百合宾馆,33,1
15636,华润电厂,33,1
15637,华为悦盒,33,1
15638,焕燃减脂,33,1
15639,黄骅海事局,33,1
15640,黄骅完小,33,1
15641,惠泽园,33,1
15642,基地,33,1
15643,激动4,33,1
15644,吉米,33,1
15645,吉瑞酒店,33,1
15646,加油,33,1
15647,家家宾馆,33,1
15648,尖盾信安,33,1
15649,建军超市,33,1
15650,健二足足疗店,33,1
15651,金记凉皮,33,1
15652,金隅天坛,33,1
15653,锦程宾馆,33,1
15654,锦江,33,1
15655,京娘湖酒店,33,1
15656,经济开发区云港玖佳宾馆,33,1
15657,九江线材wooden,33,1
15658,就会很快不抗拒,33,1
15659,就是弄,33,1
15660,锯木头,33,1
15661,君仁儿童医院,33,1
15662,骏怡连锁酒店,33,1
15663,康业,33,1
15664,涞源白石山,33,1
15665,兰桂坊宾馆,33,1
15666,蓝之领大酒店,33,1
15667,郎华,33,1
15668,老刘干果店,33,1
15669,乐钢商务酒店,33,1
15670,乐家连锁酒店,33,1
15671,乐亭县,33,1
15672,磊阳,33,1
15673,李彬彬,33,1
15674,梁霄赟测试911,33,1
15675,临西县盛世商务酒店有限公司,33,1
15676,榴莲酒店,33,1
15677,隆达园林公寓,33,1
15678,鹿泉,33,1
15679,路南晓光通讯器材商店,33,1
15680,美的工业园宿舍,33,1
15681,蒙商丽骏国际酒店,33,1
15682,勐仑支局营业厅,33,1
15683,米123456789,33,1
15684,妙相莲养生美容会馆,33,1
15685,明,33,1
15686,明累了,33,1
15687,木立武都路东口专营店,33,1
15688,南国酒店,33,1
15689,南海渔家,33,1
15690,你成哥,33,1
15691,农业路自营厅,33,1
15692,泊寓225,33,1
15693,七天酒店火车站建工学院店,33,1
15694,启腾环保设备,33,1
15695,千村宾馆,33,1
15696,迁安,33,1
15697,前进机械厂,33,1
15698,秦皇岛市第二人民医院,33,1
15699,青岛市南区延安三路旗舰营业厅,33,1
15700,青海宋家酿皮,33,1
15701,青年酒店,33,1
15702,清河湾,33,1
15703,清水湾807,33,1
15704,人才家园二期204,33,1
15705,如归宾馆,33,1
15706,如家快捷酒店,33,1
15707,睿伯云酒店,33,1
15708,三石,33,1
15709,三只熊,33,1
15710,商户c5,33,1
15711,尚佳宾馆,33,1
15712,神华码头,33,1
15713,圣仑大厦,33,1
15714,胜利南街416号塔谈国际商贸城4号写字楼2023,33,1
15715,石家庄工程职业学院新三男生宿舍521,33,1
15716,时代海岸公寓酒店,33,1
15717,实验中学8,33,1
15718,拾年怀旧主题酒店,33,1
15719,世纪城,33,1
15720,世纪城四号公寓2505,33,1
15721,世纪华通,33,1
15722,四川副食调料大全,33,1
15723,四院,33,1
15724,苏鲁滩,33,1
15725,宿舍2232,33,1
15726,隋玉英保健按摩,33,1
15727,台球厅555号,33,1
15728,唐山电力培训中心2号楼,33,1
15729,唐山世园投资管理有限公司,33,1
15730,唐山市力强酒店服务有限公司,33,1
15731,天翼飞,33,1
15732,天翼商城武都路店,33,1
15733,王国庆,33,1
15734,王鹤馨测试,33,1
15735,王者归来,33,1
15736,王志霞,33,1
15737,伟业老婆的路上了哦,33,1
15738,未来像素,33,1
15739,蔚县,33,1
15740,沃尔沃员工,33,1
15741,无主宿舍,33,1
15742,吴桥中西医结合医院医院,33,1
15743,五中营业厅,33,1
15744,武邑县供水公司,33,1
15745,西固天翼互联网手机卖场,33,1
15746,西站天翼互联网手机卖场,33,1
15747,嘻嘻嘻嘻嘻嘻,33,1
15748,香芋,33,1
15749,项目支撑统一处理,33,1
15750,小宇最帅,33,1
15751,鑫海,33,1
15752,邢台电信桥东分公司,33,1
15753,邢台电信桥西分公司,33,1
15754,邢台学院,33,1
15755,学府考研,33,1
15756,学府名苑,33,1
15757,艳丽调料,33,1
15758,杨亚军,33,1
15759,一号楼203,33,1
15760,医大二院,33,1
15761,依恩荣咖啡,33,1
15762,易佰酒店二部,33,1
15763,易居连锁酒店,33,1
15764,驿家365213,33,1
15765,驿家365合作路店,33,1
15766,映美科技总裁办,33,1
15767,优客家,33,1
15768,盂县人民医院,33,1
15769,榆中天翼互联网手机卖场,33,1
15770,玉庭快捷大酒店,33,1
15771,员工食堂,33,1
15772,原来宾馆,33,1
15773,悦都汇购物公园,33,1
15774,悦家酒店,33,1
15775,运动宝贝,33,1
15776,砸哈哈啊哈哈哈家,33,1
15777,张家口国脉通信,33,1
15778,智尚优品酒店,33,1
15779,中国电信111,33,1
15780,中国人民,33,1
15781,中国人民解放军32140部队,33,1
15782,中国移动迁西宽带,33,1
15783,中铁宿舍楼1223211,33,1
15784,中铁宿舍楼313,33,1
15785,中央广场天翼互联网手机卖场,33,1
15786,中医院001,33,1
15787,周凤龙,33,1
15788,足春堂足浴,33,1
15789,合计,33,4799
15790,密苑（张家口）旅游胜地有限公司密苑太子酒店分公司,1,426
15791,廊坊国际饭店有限公司,1,368
15792,张家口国际大酒店,1,232
15793,林海商务酒店,1,215
15794,安审廊坊国际饭店有限公司,1,192
15795,安审张家口四海暇旅商务酒店有限公司,1,163
15796,蓝鲸大厦,1,112
15797,衡水锦尚宾馆有限公司,1,105
15798,天元名品,1,102
15799,新天地酒店,1,101
15800,海友连锁酒店,1,98
15801,格林豪泰酒店学院路店,1,97
15802,金盛万豪,1,97
15803,张家口泰合酒店管理有限责任公司,1,93
15804,红旗楼驿家365宾馆,1,91
15805,怀来矿建物业服务有限公司,1,84
15806,安审张家口市桥东区鱼儿山健足会馆,1,78
15807,正通快捷宾馆,1,75
15808,博奥酒店,1,71
15809,怀来悦庭酒店管理有限公司,1,67
15810,健二足足疗馆,1,66
15811,百斯特商务公寓酒店,1,65
15812,怀来皓轩酒店有限公司,1,64
15813,安审张家口百尚酒店有限公司,1,58
15814,唐山足球酒店,1,56
15815,安审张家口市好时尚快捷宾馆,1,55
15816,保定仁润脑血管病医院,1,55
15817,安审怀安县缘梦圆宾馆有限公司,1,52
15818,佳亿商务酒店,1,52
15819,故城驿家365,1,51
15820,安审中元路泰建设工程有限公司,1,50
15821,奥凯假日酒店,1,50
15822,安审经济开发区沙滩红楼饭店,1,48
15823,怀来县聚缘快捷酒店,1,47
15824,安审明湖冰雪主题酒店,1,46
15825,安审张家口市冠榕商务酒店有限责任公司,1,44
15826,汉庭承德避暑山庄酒店,1,44
15827,全季张家口火车站酒店,1,40
15828,安审经济开发区海纳商务宾馆,1,39
15829,顺和宾馆,1,37
15830,安审张家口奈斯酒店管理有限公司,1,34
15831,同泰宾馆,1,34
15832,绅度国际养生会所,1,32
15833,安审宣化区龙驿宾馆,1,31
15834,张家口铁路园丰园商贸公司,1,31
15835,安审怀安县柴沟堡镇文明宾馆,1,29
15836,武安市青少年宫,1,29
15837,金科花卉宾馆,1,26
15838,胜光酒店,1,26
15839,博然商务宾馆,1,25
15840,康保县康远假日快捷酒店,1,24
15841,唐山宴文旅酒店,1,24
15842,强健足浴阁,1,23
15843,橙子快捷宾馆,1,22
15844,嘉宁商务主题宾馆,1,22
15845,尚客思宾馆,1,19
15846,馨悦快捷宾馆,1,19
15847,安康医院,1,17
15848,安审经济开发区荷塘月色宾馆,1,17
15849,河北大夏天,1,16
15850,安审张家口市桥东区中徽旅馆,1,14
15851,五洲皇冠酒店,1,14
